Datetime,Session ID,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *
2025-03-18 09:45:00,20.0,5111.2,10152.6,4413.0,4413.0,3200.05
2025-03-18 10:00:00,21.0,6373.1,11359.8,5377.1,5377.1,3111.13
2025-03-18 10:15:00,21.0,6616.5,11441.4,5613.7,5613.7,3138.37
2025-03-18 10:30:00,22.0,7006.5,11657.7,5823.1,5823.1,3402.0
2025-03-18 10:45:00,22.0,7043.4,12421.7,5963.52,5963.52,3220.34
2025-03-18 11:00:00,23.0,7295.8,13462.0,6065.6,6065.6,3195.2
2025-03-18 11:15:00,23.0,7390.4,13479.6,6224.9,6224.9,3111.83
2025-03-18 11:30:00,24.0,7407.1,14829.6,6485.8,6485.8,2838.77
2025-03-18 11:45:00,24.0,7521.3,15637.3,6823.09,6823.09,2550.33
2025-03-18 12:00:00,25.0,7899.7,15941.8,7043.73,7043.73,2717.31
2025-03-18 12:15:00,25.0,8280.6,16426.1,7332.7,7332.7,2819.09
2025-03-18 12:30:00,26.0,8444.8,17592.1,7777.37,7777.37,2499.85
2025-03-18 12:45:00,26.0,8311.8,18483.5,7644.38,7644.38,2499.5
2025-03-18 13:00:00,27.0,7883.1,18775.3,7507.9,7507.9,2259.21
2025-03-18 13:15:00,27.0,7804.4,19028.6,7430.0,7430.0,2259.04
2025-03-18 13:30:00,28.0,8017.7,18523.3,7914.8,7914.8,1999.28
2025-03-18 13:45:00,28.0,8711.2,18364.5,8557.3,8557.3,2064.92
2025-03-18 14:00:00,29.0,9208.5,18924.1,9054.5,9054.5,1999.04
2025-03-18 14:15:00,29.0,9770.0,18841.1,9565.7,9565.7,2035.55
2025-03-18 14:30:00,30.0,10018.5,19451.1,9814.29,9814.29,1984.42
2025-03-18 14:45:00,30.0,10364.3,19225.4,10124.64,10124.64,2064.45
2025-03-18 15:00:00,31.0,10101.9,17280.8,8947.9,8947.9,2899.72
2025-03-18 15:15:00,31.0,10613.8,16140.1,8932.9,8932.9,3111.75
2025-03-18 15:30:00,32.0,9340.3,13541.7,7621.6,7621.6,3410.37
2025-03-18 15:45:00,32.0,8915.8,12642.4,7018.75,7018.75,3415.2
2025-03-18 16:00:00,33.0,9065.9,11628.2,7195.0,7195.0,3500.28
2025-03-18 16:15:00,33.0,8803.8,9760.6,6554.23,6554.23,3979.14
2025-03-18 16:30:00,34.0,8196.1,8044.7,6152.1,6152.1,4340.58
2025-03-18 16:45:00,34.0,8476.2,6719.6,5885.8,5885.8,5375.02
2025-03-18 17:00:00,35.0,6702.2,7806.6,5182.2,5182.2,3783.85
2025-03-18 17:15:00,35.0,6637.7,7738.7,5110.3,5110.3,3729.83
2025-03-18 17:30:00,36.0,6697.2,7693.9,5208.53,5208.53,3800.12
2025-03-18 17:45:00,36.0,6155.8,6796.5,4614.3,4614.3,3998.51
2025-03-18 18:00:00,37.0,4927.6,7489.1,4496.61,4496.61,3441.97
2025-03-18 18:15:00,37.0,5342.4,6496.2,4641.67,4641.67,3894.54
2025-03-18 18:30:00,38.0,7263.2,3185.6,3185.58,3185.58,10000.0
2025-03-18 18:45:00,38.0,8354.1,2373.6,2373.6,2373.6,10000.0
2025-03-18 19:00:00,39.0,15568.5,2807.3,2807.3,2807.3,10000.0
2025-03-18 19:15:00,39.0,14747.5,3127.4,3127.4,3127.4,10000.0
2025-03-18 19:30:00,40.0,10185.4,3441.6,3441.59,3441.59,10000.0
2025-03-18 19:45:00,40.0,8934.9,3770.5,3770.5,3770.5,10000.0
2025-03-18 20:00:00,41.0,7696.0,4317.1,4307.7,4307.7,10000.0
2025-03-18 20:15:00,41.0,7148.1,4653.5,4151.12,4151.12,5800.56
2025-03-18 20:30:00,42.0,6852.7,5089.7,4134.8,4134.8,5500.67
2025-03-18 20:45:00,42.0,6749.9,5574.1,4564.5,4564.5,5000.0
2025-03-18 21:00:00,43.0,8237.0,4607.3,4012.4,4012.4,6505.13
2025-03-18 21:15:00,43.0,8295.3,4623.2,4178.3,4178.3,6005.6
2025-03-18 21:30:00,44.0,6994.1,5482.5,4801.9,4801.9,5005.03
2025-03-18 21:45:00,44.0,6886.3,5892.7,5055.6,5055.6,4750.05
2025-03-18 22:00:00,45.0,7784.5,4623.8,4369.9,4369.9,7500.11
2025-03-18 22:15:00,45.0,7667.8,4078.1,3824.2,3824.2,7500.84
2025-03-18 22:30:00,46.0,6728.4,4575.3,3952.52,3952.52,5999.21
2025-03-18 22:45:00,46.0,6551.6,4362.4,3784.72,3784.72,5999.32
2025-03-18 23:00:00,47.0,5780.0,4692.2,3566.0,3566.0,4300.24
2025-03-18 23:15:00,47.0,5446.2,4779.5,3420.79,3420.79,3999.7
2025-03-18 23:30:00,48.0,5405.8,4967.9,3704.17,3704.17,3600.86
2025-03-18 23:45:00,48.0,5346.2,5472.5,3886.2,3886.2,3460.61
